Id,price
554,814600
555,945e3
556,557200
557,348800
558,646400
559,479800
560,1477e3
561,299e3
562,480200
563,664600
564,340400
565,572400
566,340800
567,349e3
568,458400
569,342e3
570,47e4
571,221200
572,478800
573,273600
574,289400
575,111e4
576,977e3
577,529600
578,731600
579,634600
580,465200
581,561600
582,547800
583,34e4
584,33e4
585,244800
586,395800
587,217400
588,303400
589,500400
590,252200
591,1424e3
592,570600
593,653e3
594,440800
595,594400
596,239e3
597,425400
598,959e3
599,563800
600,221800
601,484800
602,1484600
603,1051600
604,346200
605,656800
606,289800
607,662600
608,185e3
609,319600
610,469e3
611,488200
612,506400
613,386400
614,392200
615,278800
616,662800
617,417600
618,400800
619,301800
620,539400
621,569400
622,331600
623,259800
624,551800
625,38e4
626,583e3
627,456200
628,392600
629,1848e3
630,649600
631,463e3
632,991400
633,215800
634,214400
635,722200
636,957600
637,456800
638,614800
639,411e3
640,684e3
641,587e3
642,349400
643,349800
644,266600
645,263600
646,280600
647,264400
648,1794e3
649,433e3
650,500200
651,466400
652,425800
653,420800
654,279e3
655,25e4
656,95e4
657,658600
658,937e3
659,253e3
660,250400
661,898800
662,385200
663,523e3
664,655600
665,415600
666,793800
667,672800
668,311e3
669,516800
670,479400
671,1124200
672,848200
673,395e3
674,313600
675,337200
676,955400
677,418200
678,514800
679,402200
680,29e4
681,381e3
682,250400
683,852400
684,196e3
685,1092600
686,883e3
687,461600
688,612200
689,359200
690,208800
691,432800
692,607e3
693,531200
694,248e3
695,275200
696,1976e3
697,294200
698,629400
699,1043400
700,420800
701,627400
702,580200
703,673200
704,466e3
705,666e3
706,714800
707,261e3
708,816e3
709,342e3
710,630800
711,305800
712,532400
713,1081e3
714,255400
715,627e3
716,394800
717,379e3
718,498800
719,500800
720,245400
721,57e4
722,435200
723,446800
724,370200
725,561e3
726,458200
727,282800
728,525e3
729,2754e3
730,1396e3
731,510800
732,262600
733,542800
734,451200
735,846400
736,379400
737,498200
738,746200
739,179800
740,508800
741,567e3
742,409e3
743,280400
744,329200
745,838e3
746,268200
747,425e3
748,361200
749,252800
750,475200
751,995200
752,836400
753,429600
754,1504e3
755,288e3
756,596200
757,35e4
758,273e3
759,639200
760,717400
761,447400
762,770600
763,369e3
764,1232e3
765,544200
766,791800
767,747200
768,476800
769,1228400
770,824200
771,502400
772,330600
773,434400
774,519e3
775,255600
776,476600
777,505e3
778,540800
779,533400
780,287e3
781,702800
782,765400
783,358e3
784,329800
785,277e3
786,198e3
787,855200
788,1006e3
789,38e4
790,1132e3
791,296600
792,223e3
793,510800
794,251200
795,479e3
796,323e3
797,714e3
798,401800
799,352800
800,1976e3
801,434e3
802,292400
803,445600
804,660800
805,371800
806,379400
807,212600
808,326e3
809,913800
810,522600
811,608400
812,609200
813,274e3
814,785600
815,428400
816,861e3
817,279200
818,362600
819,455200
820,454400
821,948e3
822,450200
823,305800
824,593400
825,311400
826,209400
827,268800
828,642200
829,498e3
830,322e3
831,408200
832,645e3
833,678200
834,208200
835,523400
836,852200
837,1534e3
838,680200
839,623400
840,649400
841,402e3
842,792600
843,583400
844,455e3
845,203400
846,255400
847,431e3
848,497400
849,214400
850,831e3
851,218400
852,1924e3
853,321600
854,244400
855,539400
856,563e3
857,351200
858,335200
859,412200
860,522600
861,1588e3
862,563e3
863,920800
864,280800
865,266200
866,229200
867,665200
868,225600
869,2376e3
870,719800
871,918400
872,415600
873,403400
874,420600
875,724e3
876,501e3
877,442200
878,519400
879,316200
880,343e3
881,389200
882,582800
883,520400
884,186e4
885,367600
886,196e4
887,576200
888,393200
889,496800
890,219200
891,448800
892,784e3
893,651600
894,52e4
895,365800
896,352800
897,1368e3
898,194600
899,137200
900,281e3
901,583e3
902,636800
903,459e3
904,899e3
905,411e3
906,239e3
907,216e3
908,311600
909,202e4
910,392200
911,471e3
912,734400
913,481200
914,237200
915,370600
916,956200
917,619200
918,302400
919,441200
920,566800
921,886800
922,443600
923,555e3
924,313e3
925,199600
926,582800
927,698400
928,375200
929,846400
930,638e3
931,388400
932,626600
933,1113e3
934,481e3
935,469200
936,494600
937,1109400
938,428200
939,738800
940,575e3
941,376600
942,712600
943,1192e3
944,811400
945,371400
946,462e3
947,806800
948,33e4
949,549400
950,461400
951,497600
952,294800
953,430600
954,824400
955,226400
956,556e3
957,697400
958,269600
959,73e4
960,558400
961,727400
962,156e4
963,648600
964,326400
965,832e3
966,388200
967,411800
968,742400
969,289400
970,1055400
971,785400
972,620400
973,675600
974,397e3
975,316600
976,303e3
977,456600
978,523e3
979,513600
980,394400
981,320500
982,215200
983,544600
984,459800
985,319200
986,472800
987,637800
988,542400
989,587e3
990,510200
991,889600
992,369200
993,518600
994,412e3
995,484200
996,873e3
997,571e3
998,518400
999,777600
1000,381400
1001,490200
1002,197400
1003,564e3
1004,257800
1005,455800
1006,624200
1007,625600
1008,710400
1009,756200
1010,323e3
1011,764400
1012,552400
1013,875800
1014,447800
1015,31e4
1016,863200
1017,438800
1018,280200
1019,645600
1020,170600
1021,686400
1022,280200
1023,422200
1024,426600
1025,770200
1026,1072e3
1027,408400
1028,979e3
1029,239e3
1030,320600
1031,221e3
1032,354800
1033,275200
1034,228800
1035,461e3
1036,226800
1037,482e3
1038,262600
1039,313400
1040,383400
1041,656200
1042,379800
1043,447600
1044,429e3
1045,386800
1046,632600
1047,379800
1048,1113400
1049,375600
1050,750400
1051,506800
1052,433400
1053,341e3
1054,259400
1055,522400
1056,334600
1057,312200
1058,676e3
1059,328e3
1060,202600
1061,408e3
1062,883200
1063,650200
1064,362200
1065,446400
1066,270200
1067,516200
1068,658600
1069,1164e3
1070,692e3
1071,585400
1072,316800
1073,832200
1074,340400
1075,577200
1076,409200
1077,658200
1078,488e3
1079,421800
1080,181600
1081,455400
1082,324e3
1083,483800
1084,267e3
1085,313800
1086,579e3
1087,1091e3
1088,650800
1089,839600
1090,525e3
1091,260200
1092,566400
1093,230800
1094,419800
1095,326600
1096,264800
1097,1255400
1098,418400
1099,626800
1100,491200
1101,527400
1102,297400
1103,234800
1104,567400
1105,631400
1106,702200
1107,728200
1108,647e3
1109,464600
1110,798e3
1111,392600
1112,437400
1113,888e3
1114,664e3
1115,797600
1116,333600
1117,398e3
1118,536e3
1119,967800
1120,254200
1121,222600
1122,304e3
1123,257e3
1124,489e3
1125,728200
1126,34e4
1127,550400
1128,443e3
1129,267600
1130,577200
1131,457200
1132,262e3
1133,765e3
1134,321600
1135,590600
1136,305e3
1137,200600
1138,573400
1139,221e3
1140,982800
1141,263e3
1142,223400
1143,608200
1144,464400
1145,372e3
1146,342200
1147,305800
1148,392400
1149,923400
1150,677400
1151,611800
1152,1606e3
1153,653200
1154,557600
1155,289400
1156,1027200
1157,351600
1158,283600
1159,267e3
1160,540200
1161,827600
1162,736200
1163,550400
1164,477e3
1165,539800
1166,472400
1167,949800
1168,483600
1169,551400
1170,622800
1171,335e3
1172,69e4
1173,316e3
1174,593400
1175,380600
1176,1256e3
1177,485e3
1178,1243e3
1179,527800
1180,503200
1181,654800
1182,816e3
1183,771600
1184,629200
1185,537800
1186,347600
1187,527600
1188,573e3
1189,518e3
1190,694800
1191,425600
1192,185e4
1193,1257e3
1194,259600
1195,787200
1196,507e3
1197,337200
1198,711400
1199,860800
1200,414200
1201,1272e3
1202,886e3
1203,357e3
1204,44e4
1205,377600
1206,558e3
1207,239600
1208,393200
1209,499e3
1210,195e3
1211,443e3
1212,484600
1213,465600
1214,490200
1215,511600
1216,257600
1217,611200
1218,303400
1219,424400
1220,653e3
1221,709400
1222,330200
1223,283800
1224,303200
1225,723600
1226,458200
1227,973200
1228,435600
1229,543800
1230,527e3
1231,295600
1232,916600
1233,700800
1234,290400
1235,631800
1236,425400
1237,706400
1238,470600
1239,534e3
1240,294400
1241,304e3
1242,423600
1243,438600
1244,750800
1245,238600
1246,761200
1247,400400
1248,308400
1249,483200
1250,285800
1251,351400
1252,656800
1253,675600
1254,288e3
1255,471400
1256,376e3
1257,454e3
1258,319800
1259,284600
1260,330400
1261,271800
1262,1313e3
1263,442600
1264,224600
1265,743600
1266,197600
1267,253600
1268,333800
1269,510800
1270,219400
1271,495800
1272,196e4
1273,440200
1274,363400
1275,545200
1276,246e3
1277,392400
1278,420800
1279,571600
1280,623400
1281,386200
1282,499e3
1283,329200
1284,581600
1285,332400
1286,445800
1287,239200
1288,481800
1289,573200
1290,485600
1291,432e3
1292,1125800
1293,494600
1294,309600
1295,839600
1296,385400
1297,483800
1298,348600
1299,266400
1300,907e3
1301,559400
1302,933e3
1303,376400
1304,229200
1305,399800
1306,1224e3
1307,992400
1308,199200
1309,406e3
1310,857600
1311,725800
1312,289200
1313,276400
1314,605200
1315,1018200
1316,1061e3
1317,434e3
1318,491600
1319,279600
1320,655e3
1321,518200
1322,270400
1323,392200
1324,205200
1325,388800
1326,640600
1327,225800
1328,277400
1329,491200
1330,471600
1331,32e4
1332,367800
1333,712833.333
1334,395200
1335,820200
1336,681600
1337,909e3
1338,655e3
1339,227600
1340,458200
1341,494400
1342,399400
1343,456800
1344,402800
1345,454400
1346,311400
1347,449400
1348,683800
1349,339600
1350,872200
1351,309600
1352,849e3
1353,339800
1354,375e3
1355,222400
1356,265400
1357,425600
1358,523600
1359,672e3
1360,243e3
1361,634600
1362,47e4
1363,592600
1364,261800
1365,510600
1366,1126e3
1367,575e3
1368,447200
1369,758400
1370,693200
1371,543600
1372,600800
1373,410200
1374,855200
1375,472e3
1376,552200
1377,453600
1378,440600
1379,515e3
1380,1244e3
1381,57e4
1382,567600
1383,469e3
1384,249800
1385,929e3
1386,443400
1387,612800
1388,726600
1389,379600
1390,237800
1391,659400
1392,320400
1393,470800
1394,554600
1395,1664e3
1396,345200
1397,725600
1398,761e3
1399,727600
1400,807200
1401,227200
1402,1224e3
1403,489e3
1404,722600
1405,396400
1406,322600
1407,480200
1408,454e3
1409,220200
1410,424600
1411,225e3
1412,448600
1413,554800
1414,394200
1415,264600
1416,585e3
1417,372e3
1418,851200
1419,573400
1420,401600
1421,328200
1422,424600
1423,6e5
1424,228600
1425,300200
1426,650800
1427,469600
1428,677400
1429,1199e3
1430,546800
1431,566800
1432,611400
1433,510600
1434,189400
1435,641800
1436,888600
1437,495200
1438,645800
1439,646200
1440,1079400
1441,388e3
1442,386400
1443,539400
1444,286600
1445,1197e3
1446,208e3
1447,489200
1448,517400
1449,240800
1450,276400
1451,388600
1452,563e3
1453,340400
1454,449800
1455,565400
1456,689400
1457,494600
1458,779800
1459,440600
1460,336600
1461,491600
1462,522200
1463,232800
1464,467800
1465,510833.333
1466,353800
1467,275400
1468,613e3
1469,281800
1470,430400
1471,313e3
1472,209e3
1473,548800
1474,474200
1475,1011800
1476,551400
1477,463800
1478,735800
1479,902800
1480,407800
1481,563600
1482,499800
1483,347200
1484,1108800
1485,52e4
1486,1374600
1487,798e3
1488,276200
1489,797800
1490,303600
1491,817800
1492,478e3
1493,447800
1494,740800
1495,180400
1496,558400
1497,237800
1498,226800
1499,259200
1500,909200
1501,543200
1502,1344e3
1503,546200
1504,405e3
1505,651200
1506,709800
1507,476600
1508,553200
1509,244e3
1510,287e3
1511,509400
1512,503200
1513,248400
1514,279200
1515,291400
1516,1108800
1517,349e3
1518,1054800
1519,631200
1520,849e3
1521,894600
1522,483200
1523,470800
1524,447200
1525,5e5
1526,210200
1527,749e3
1528,492e3
1529,972e3
1530,449800
1531,576600
1532,391e3
1533,1794e3
1534,765e3
1535,358200
1536,458400
1537,510600
1538,1120600
1539,306e3
1540,267e3
1541,115e4
1542,191600
1543,1534e3
1544,1064e3
1545,337800
1546,625e3
1547,591200
1548,721800
1549,548600
1550,292600
1551,506800
1552,1364e3
1553,1093e3
1554,1266e3
1555,366800
1556,455800
1557,278400
1558,332800
1559,263200
1560,256600
1561,552400
1562,366200
1563,985800
1564,225e3
1565,281200
1566,467400
1567,560200
1568,528800
1569,475600
1570,285200
1571,505800
1572,567400
1573,326e3
1574,720200
1575,1062800
1576,237800
1577,205800
1578,771e3
1579,2946e3
1580,31e4
1581,216e3
1582,939e3
1583,359e3
1584,739800
1585,462200
1586,672400
1587,716200
1588,1482e3
1589,436e3
1590,438600
1591,288600
1592,858e3
1593,434e3
1594,734600
1595,639e3
1596,629800
1597,389200
1598,591800
1599,515400
1600,1029e3
1601,334200
1602,592600
1603,501e3
1604,470600
1605,268600
1606,1305800
1607,565400
1608,593200
1609,558600
1610,317800
1611,384e3
1612,740400
1613,613600
1614,464200
1615,636200
1616,272800
1617,230200
1618,422200
1619,265e3
1620,911400
1621,627600
1622,427800
1623,472600
1624,412800
1625,490400
1626,217600
1627,486600
1628,409400
1629,499800
1630,475200
1631,370166.667
1632,187800
1633,554600
1634,349600
1635,205200
1636,544400
1637,501400
1638,638200
1639,332800
1640,597600
1641,514600
1642,483600
1643,337200
1644,442600
1645,1098e3
1646,412e3
1647,621800
1648,1237800
1649,898400
1650,1578e3
1651,692e3
1652,1509600
1653,480200
1654,756600
1655,587400
1656,641800
1657,1552e3
1658,668800
1659,265e3
1660,482e3
1661,650200
1662,406800
1663,757200
1664,570600
1665,722e3
1666,857600
1667,244200
1668,434200
1669,423400
1670,701e3
1671,397e3
1672,630800
1673,1499800
1674,162600
1675,742200
1676,357600
1677,617800
1678,242400
1679,493800
1680,464200
1681,772600
1682,733e3
1683,771200
1684,421200
1685,630800
1686,249e3
1687,465600
1688,418400
1689,593400
1690,233800
1691,368e3
1692,836400
1693,438e3
1694,438e3
1695,224200
1696,490200
1697,224600
1698,357200
1699,485800
1700,474e3
1701,951e3
1702,734200
1703,203600
1704,753800
1705,211400
1706,795800
1707,857600
1708,1007400
1709,406600
1710,866600
1711,1088e3
1712,450800
1713,319600
1714,597400
1715,311e3
1716,204200
1717,588600
1718,477200
1719,850800
1720,645800
1721,726400
1722,1008600
1723,934400
1724,1145e3
1725,2552e3
1726,1604600
1727,849800
1728,740800
1729,520800
1730,765400
1731,52e4
1732,713600
1733,430400
1734,567800
1735,868e3
1736,494600
1737,513400
1738,771800
1739,543e3
1740,215400
1741,266800
1742,265800
1743,217800
1744,582200
1745,266800
1746,340400
1747,392600
1748,436e3
1749,296e3
1750,513400
1751,286e3
1752,449e3
1753,871800
1754,469e3
1755,1369e3
1756,391200
1757,224e3
1758,365400
1759,348200
1760,662e3
1761,345200
1762,358400
1763,603200
1764,242800
1765,564800
1766,355e3
1767,470800
1768,488800
1769,268400
1770,410200
1771,196600
1772,635600
1773,407e3
1774,406200
1775,719600
1776,346200
1777,859600
1778,269600
1779,400400
1780,517400
1781,422833.333
1782,683800
1783,476e3
1784,281800
1785,221e3
1786,478200
1787,663600
1788,549e3
1789,706e3
1790,358e3
1791,794800
1792,350200
1793,659e3
1794,396200
1795,322e3
1796,358400
1797,314200
1798,291e3
1799,1162e3
1800,696e3
1801,224400
1802,206800
1803,197200
1804,611e3
1805,264800
1806,613600
1807,442e3
1808,397600
1809,771200
1810,300400
1811,242e3
1812,289400
1813,335800
1814,357600
1815,348400
1816,558800
1817,351600
1818,399e3
1819,621800
1820,908e3
1821,470800
1822,680600
1823,330800
1824,557200
1825,486e3
1826,439e3
1827,701800
1828,282600
1829,322e3
1830,257800
1831,220200
1832,521e3
1833,715600
1834,887400
1835,653800
1836,682e3
1837,608600
1838,843600
1839,1171e3
1840,346e3
1841,573200
1842,828800
1843,1437e3
1844,38e4
1845,613600
1846,389600
1847,193200
1848,499600
1849,278200
1850,553600
1851,559800
1852,505600
1853,396200
1854,181600
1855,1115e3
1856,925200
1857,350600
1858,328e3
1859,806e3
1860,505e3
1861,622800
1862,424800
1863,1239600
1864,466600
1865,517200
1866,271600
1867,606200
1868,241400
1869,434200
1870,526200
1871,422200
1872,356600
1873,388200
1874,585600
1875,389400
1876,212400
1877,536400
1878,199800
1879,269e3
1880,409200
1881,857400
1882,781400
1883,21e4
1884,261600
1885,322400
1886,300600
1887,447e3
1888,318e3
1889,510200
1890,616800
1891,355e3
1892,277600
1893,451400
1894,418800
1895,250400
1896,208200
1897,1326e3
1898,282200
1899,1395e3
1900,181800
1901,521800
1902,645200
1903,271600
1904,297800
1905,766200
1906,630800
1907,505e3
1908,239400
1909,715600
1910,781600
1911,715800
1912,659600
1913,445600
1914,283600
1915,757600
1916,261600
1917,189600
1918,635200
1919,387e3
1920,358800
1921,611600
1922,585e3
1923,576200
1924,519e3
1925,247800
1926,545e3
1927,442200
1928,178600
1929,174e3
1930,270200
1931,368200
1932,201e3
1933,746600
1934,199400
1935,481400
1936,479e3
1937,1105e3
1938,286800
1939,832200
1940,237200
1941,256e3
1942,640600
1943,359400
1944,1361666.667
1945,643600
1946,224e4
1947,333400
1948,564400
1949,549e3
1950,809e3
1951,504400
1952,533600
1953,731e3
1954,293400
1955,209200
1956,439200
1957,222200
1958,265200
1959,469400
1960,334800
1961,362e3
1962,225800
1963,446e3
1964,533e3
1965,418e3
1966,660600
1967,380600
1968,545200
1969,366400
1970,438600
1971,242400
1972,735600
1973,448200
1974,498600
1975,611e3
1976,310600
1977,544e3
1978,343600
1979,803200
1980,296e3
1981,236200
1982,295400
1983,254200
1984,289600
1985,443200
1986,559800
1987,344600
1988,253200
1989,116e4
1990,376200
1991,356200
1992,940400
1993,649400
1994,257e3
1995,761200
1996,261200
1997,615200
1998,965e3
1999,277200
2000,410600
2001,347600
2002,605400
2003,320800
2004,296600
2005,368800
2006,309400
2007,446800
2008,262600
2009,29e4
2010,853400
2011,484200
2012,1426e3
2013,437600
2014,807e3
2015,229200
2016,488200
2017,278200
2018,523e3
2019,497600
2020,19e4
2021,651e3
2022,801400
2023,410200
2024,256600
2025,762600
2026,1192e3
2027,417200
2028,575e3
2029,913600
2030,187600
2031,438400
2032,229200
2033,341800
2034,418800
2035,790200
2036,548600
2037,425200
2038,297200
2039,280800
2040,491800
2041,309400
2042,72e4
2043,634400
2044,450600
2045,437400
2046,323600
2047,175e4
2048,685600
2049,438600
2050,329e3
2051,359400
2052,360600
2053,618400
2054,366200
2055,752800
2056,263800
2057,532e3
2058,470400
2059,670600
2060,735e3
2061,193200
2062,1403e3
2063,229e3
2064,639400
2065,267400
2066,339800
2067,743e3
2068,504800
2069,317800
2070,541800
2071,764e3
2072,540600
2073,557400
2074,640600
2075,597600
2076,360400
2077,520400
2078,448e3
2079,398400
2080,613800
2081,257600
2082,413400
2083,758400
2084,635600
2085,889600
2086,351e3
2087,494600
2088,320200
2089,392e3
2090,467e3
2091,397600
2092,1606e3
2093,311800
2094,990400
2095,415200
2096,335800
2097,367600
2098,865800
2099,295400
2100,245800
2101,432400
2102,318e3
2103,980800
2104,681800
2105,758600
2106,244e3
2107,192600
2108,504600
2109,269400
2110,381800
2111,259e3
2112,422400
2113,295800
2114,405400
2115,391200
2116,532400
2117,303200
2118,824e3
2119,785e3
2120,78e4
2121,1006800
2122,1245400
2123,533800
2124,600800
2125,274200
2126,323e3
2127,851600
2128,799e3
2129,372200
2130,578e3
2131,474400
2132,321800
2133,1158e3
2134,422600
2135,849200
2136,1696e3
2137,858600
2138,309600
2139,504e3
2140,1548e3
2141,665600
2142,272e3
2143,582e3
2144,284200
2145,805200
2146,595e3
2147,370200
2148,310800
2149,370200
2150,417600
2151,473200
2152,359e3
2153,575400
2154,567400
2155,346400
2156,778400
2157,770600
2158,675e3
2159,769600
2160,303400
2161,393400
2162,365e3
2163,615400
2164,383e3
2165,476e3
2166,686400
2167,419400
2168,506600
2169,602600
2170,286200
2171,635600
2172,752400
2173,464200
2174,488400
2175,581e3
2176,592600
2177,1466e3
2178,431200
2179,529600
2180,408800
2181,899e3
2182,577800
2183,371200
2184,521200
2185,686e3
2186,1794e3
2187,501400
2188,473200
2189,1094e3
2190,839600
2191,942e3
2192,1566e3
2193,435400
2194,331e3
2195,471e3
2196,494600
2197,1652e3
2198,649200
2199,430400
2200,492400
2201,1734e3
2202,595200
2203,227800
2204,733400
2205,87e4
2206,460800
2207,600200
2208,1147800
2209,191800
2210,586800
2211,722200
2212,347600
2213,303e3
2214,247400
2215,305400
2216,558800
2217,1349e3
2218,433400
2219,475800
2220,466e3
2221,678600
2222,644e3
2223,622800
2224,251400
2225,1126e3
2226,488e3
2227,788e3
2228,603e3
2229,447e3
2230,274200
2231,506600
2232,695800
2233,423e3
2234,247800
2235,644800
2236,593e3
2237,446e3
2238,244e3
2239,500200
2240,355e3
2241,494600
2242,297600
2243,328400
2244,279e3
2245,1109e3
2246,243200
2247,239200
2248,500200
2249,851e3
2250,970200
2251,1122e3
2252,253800
2253,260200
2254,597400
2255,1578e3
2256,799600
2257,642400
2258,346e3
2259,411e3
2260,453800
2261,322800
2262,665400
2263,683600
2264,880800
2265,423400
2266,277200
2267,399400
2268,533200
2269,469400
2270,321e3
2271,916e3
2272,403400
2273,342400
2274,158e4
2275,651600
2276,376200
2277,798200
2278,757400
2279,627200
2280,363400
2281,1051200
2282,376200
2283,1072400
2284,451e3
2285,562600
2286,1029e3
2287,1257600
2288,732e3
2289,800400
2290,1165e3
2291,442e3
2292,367e3
2293,564200
2294,320800
2295,947400
2296,457e3
2297,575400
2298,467800
2299,537e3
2300,291800
2301,904400
2302,659800
2303,385400
2304,211200
2305,446400
2306,411400
2307,608200
2308,465e3
2309,699400
2310,575400
2311,47e4
2312,421400
2313,609600
2314,858400
2315,183800
2316,628400
2317,543600
2318,485200
2319,706e3
2320,225400
2321,495600
2322,598e3
2323,714600
2324,564e3
2325,394800
2326,753600
2327,522e3
2328,460400
2329,1396e3
2330,102e4
2331,331400
2332,549800
2333,317200
2334,645200
2335,432400
2336,532800
2337,369600
2338,597e3
2339,358e3
2340,507e3
2341,805e3
2342,324400
2343,808200
2344,242400
2345,397600
2346,510800
2347,779200
2348,528400
2349,408e3
2350,701400
2351,863400
2352,356400
2353,699e3
2354,423e3
2355,290600
2356,410400
2357,518400
2358,440600
2359,661600
2360,327600
2361,332e3
2362,367400
2363,719400
2364,353400
2365,929200
2366,671800
2367,350600
