id,price
328,521772.9948
329,537041.2345
330,815716.188
331,377281.662
332,383408.569
333,667511.7269
334,485856.7285
335,254611.0035
336,385189.3808
337,930273.6749
338,493056.3309
339,345814.0047
340,342631.9926
341,1485294.712
342,327848.8271
343,399991.9861
344,299295.9711
345,417588.5685
346,643779.3204
347,834918.5893
348,917408.0618
349,659216.071
350,439009.5424
351,399874.7625
352,501304.4176
353,638003.3864
354,553868.2434
355,328249.5701
356,408171.8264
357,553157.8474
358,856970.8663
359,331933.8498
360,326585.0141
361,376979.7959
362,165653.195
363,428882.2276
364,227540.1438
365,279751.435
366,452462.8605
367,705210.9391
368,965094.4163
369,738015.6209
370,577414.6813
371,505409.8047
372,509495.603
373,536390.9598
374,406066.3864
375,961659.6387
376,221165.9689
377,556571.3211
378,713784.0768
379,1003489.384
380,475197.409
381,455320.3663
382,378729.6564
383,678744.4094
384,350987.3154
385,604024.5046
386,512427.4084
387,698225.0455
388,588257.9914
389,201857.6553
390,388967.8051
391,1002204.22
392,688775.0987
393,493182.8841
394,1354872.563
395,423299.8825
396,652161.164
397,246525.0469
398,201787.2029
399,356844.9059
400,408979.0034
401,984074.9996
402,440077.8116
403,451627.8117
404,463879.4919
405,219494.7622
406,235390.6056
407,515683.6136
408,291914.3348
409,555868.5302
410,65711.24697
411,350042.0704
412,895284.729
413,705817.323
414,304875.9019
415,802945.103
416,203217.0607
417,1023858.431
418,514085.6181
419,438785.0126
420,664470.1079
421,234304.0546
422,586193.6386
423,319038.1068
424,217166.4264
425,398790.749
426,516651.4738
427,441196.9882
428,849767.2836
429,478491.9495
430,230388.2389
431,422378.676
432,281545.2409
433,982972.8106
434,323031.4148
435,781343.8777
436,1055100.749
437,220365.1396
438,204571.7321
439,486561.8269
440,822788.7578
441,574435.7155
442,435712.0599
443,315739.7592
444,370706.3872
445,324318.01
446,283929.8251
447,401182.9369
448,699161.7187
449,741659.0294
450,311040.2653
451,451629.0182
452,585796.1298
453,429726.4311
454,1052708.526
455,194184.7198
456,500167.5906
457,495089.2664
458,353088.0577
459,669051.4847
460,283049.3423
461,630306.3897
462,411462.13
463,535633.7704
464,545779.2738
465,472384.9405
466,460498.9201
467,465500.6909
468,267548.0913
469,463344.6445
470,541373.5603
471,497878.4552
472,498709.8169
473,511686.2664
474,699967.7265
475,380477.8775
476,1097775.655
477,342316.4518
478,162737.1809
479,489705.4536
480,379329.6174
481,547817.0577
482,352379.2438
483,583737.8007
484,214584.4677
485,578785.8149
486,599175.6052
487,367972.2759
488,976614.4712
489,703226.5999
490,238819.3609
491,794360.0492
492,428882.2276
493,411273.6562
494,175992.3298
495,1079971.151
496,358069.3663
497,184075.4906
498,931854.5678
499,714283.881
500,333196.004
501,381365.6574
502,436311.9782
503,132318.5916
504,468434.4652
505,570158.7099
506,417111.4594
507,579376.7804
508,1071504.461
509,469987.111
510,1420156.915
511,215056.1367
512,278731.0369
513,469095.2632
514,400088.7522
515,464063.437
516,137859.9082
517,658394.723
518,935276.0198
519,420085.2196
520,78116.00382
521,380579.3407
522,172502.4438
523,312701.2937
524,511359.2921
525,501378.2834
526,304496.8985
527,552032.8849
528,674170.3429
529,623953.3906
530,496307.9457
531,491553.7954
532,460956.5352
533,853985.7297
534,703303.4515
535,303698.1441
536,1228936.597
537,315573.503
538,430568.2831
539,467435.4374
540,630587.5903
541,456686.7866
542,356434.4936
543,240862.7072
544,502230.6455
545,606978.3208
546,729687.6764
547,233724.7918
548,158833.7156
549,318748.1466
550,502931.0776
551,736049.3513
552,1179549.103
553,237963.5994
554,815252.9359
555,774959.7795
556,404434.0123
557,586588.4038
558,667401.0757
559,439786.7165
560,1142396.729
561,202792.9598
562,301081.7961
563,766175.558
564,290972.1141
565,420680.1548
566,456773.4797
567,344415.324
568,429124.0809
569,511497.757
570,500507.6721
571,201005.0365
572,498040.3322
573,378345.7441
574,348053.5108
575,1215125.21
576,899064.0433
577,327313.6129
578,881525.094
579,486689.1539
580,368058.6357
581,719377.867
582,453440.6042
583,516209.6198
584,338834.0316
585,340790.2869
586,335730.2257
587,197314.2681
588,113784.0935
589,457102.5023
590,285553.2285
591,1168197.838
592,595613.2463
593,736392.6993
594,615598.8136
595,559487.5352
596,455476.1898
597,457031.3581
598,929016.3846
599,524669.5752
600,296399.2011
601,744840.8626
602,1077763.157
603,784258.0534
604,283742.8189
605,521306.5365
606,180576.0375
607,588703.471
608,481733.5685
609,341258.425
610,560783.6194
611,760392.9252
612,728673.5215
613,272118.3958
614,703165.9174
615,409891.8587
616,823172.8044
617,303840.1533
618,573352.8509
619,209885.54
620,543277.5952
621,610243.6122
622,108503.1344
623,532042.7283
624,485326.3417
625,451432.2009
626,695201.4285
627,396565.9956
628,572679.869
629,1473165.011
630,573821.862
631,425518.8299
632,939029.257
633,375455.9017
634,240856.3782
635,772393.5239
636,974220.0467
637,219989.383
638,591029.5273
639,239701.2761
640,474308.5932
641,496965.9779
642,432113.7963
643,527314.0235
644,242953.7123
645,493209.5064
646,353301.9141
647,512549.1411
648,1676491.78
649,889672.255
650,471666.975
651,511290.4735
652,313624.2724
653,783474.5871
654,548188.7629
655,256184.4451
656,1196128.463
657,613533.8654
658,1148240.489
659,298661.9203
660,539804.5335
661,1068008.208
662,279053.1131
663,501960.6108
664,488630.0929
665,257101.2531
666,673317.3987
667,774755.5483
668,290018.7335
669,566151.2442
670,320497.5515
671,926362.8749
672,1212260.202
673,238939.1742
674,472123.7488
675,301108.2637
676,997763.1651
677,410246.5656
678,640629.0318
679,383336.7755
680,278331.8825
681,183405.0651
682,-271051.7111
683,811276.903
684,223127.0298
685,1252160.03
686,818347.2831
687,1120347.099
688,416568.205
689,451044.8682
690,274209.7784
691,421004.8613
692,564885.4232
693,460153.495
694,288465.8255
695,-5636.456867
696,1333598.6
697,399468.9765
698,713563.5942
699,913525.42
700,531075.1087
701,571660.6226
702,490830.3724
703,530825.4682
704,417409.1175
705,1093542.808
706,663887.1265
707,322995.1256
708,540229.7122
709,410803.2465
710,1229642.203
711,470146.2011
712,548393.6391
713,1266370.665
714,463467.3928
715,346191.6031
716,296588.2867
717,543898.0408
718,464571.4607
719,273255.7705
720,285463.2942
721,391199.5182
722,351330.7733
723,771455.3725
724,386901.0115
725,656842.3043
726,301106.1227
727,515762.5987
728,316672.0631
729,2001080.931
730,1402499.314
731,389105.835
732,257552.3556
733,494511.2102
734,465785.8212
735,1012516.357
736,478433.3487
737,598302.1229
738,719993.547
739,226139.2058
740,468321.7461
741,355155.7456
742,295432.0481
743,271440.241
744,389027.2371
745,1025043.346
746,343116.8005
747,286431.919
748,375469.2812
749,359726.7581
750,280167.9844
751,769245.8532
752,626337.8596
753,499875.6256
754,1314295.475
755,297767.0205
756,501431.739
757,633441.2907
758,514365.4247
759,531434.8092
760,909221.0084
761,515246.1232
762,910632.3606
763,432536.4743
764,1274475.148
765,270999.1211
766,527607.4448
767,675393.5028
768,497717.7374
769,1144584.689
770,764282.4334
771,470805.9557
772,601172.4803
773,279301.6325
774,357295.5168
775,504247.3387
776,453990.4684
777,489101.0561
778,430826.3783
779,444338.4964
780,269842.8719
781,717618.2071
782,519366.1657
783,296110.476
784,352875.4779
785,319420.603
786,226487.2903
787,938318.7663
788,1277698.878
789,436446.3721
790,1018872.449
791,502473.3995
792,216222.5121
793,437775.6401
794,334753.3732
795,461549.0134
796,307876.6887
797,630762.9514
798,240954.4121
799,396610.8514
800,1114971.705
801,437060.8719
802,290068.2047
803,669409.3197
804,602440.6
805,355183.9687
806,18892.99231
807,294685.6994
808,550236.5145
809,854666.3994
810,571626.2621
811,518858.0117
812,576774.8714
813,445923.8758
814,668414.1602
815,354976.3977
816,955483.2861
817,307741.1562
818,428069.8789
819,275342.7081
820,385078.8342
821,687874.8028
822,386538.4337
823,115972.3551
824,680241.5856
825,395863.4475
826,10532.00837
827,450460.7065
828,641086.5921
829,425748.749
830,266182.924
831,302888.5935
832,422295.0506
833,676386.2998
834,234600.0105
835,828037.6707
836,1251927.829
837,1252374.99
838,691452.6326
839,566190.5759
840,353022.3092
841,372447.4831
842,965660.4875
843,801661.239
844,302959.6882
845,241642.1507
846,252608.7557
847,408548.4841
848,326323.6095
849,189202.8157
850,555751.3598
851,237065.5
852,1460964.612
853,123370.8981
854,342195.0116
855,531367.0608
856,614376.9114
857,653725.3054
858,435344.8812
859,458102.8109
860,274821.1823
861,1546141.115
862,735606.2178
863,922383.564
864,254949.5746
865,392611.5054
866,362237.3933
867,676041.8556
868,319584.6212
869,1333128.333
870,717472.4358
871,616186.3311
872,254290.9552
873,193788.3041
874,454736.4891
875,693623.0059
876,284121.4326
877,597311.2728
878,401610.0466
879,450966.0557
880,477660.1768
881,373836.1045
882,496286.6679
883,614845.5206
884,2055829.382
885,352372.0031
886,1266910.266
887,731631.6273
888,319786.3746
889,497714.8373
890,109829.1419
891,282781.2236
892,586654.1157
893,712694.6661
894,552401.4593
895,430488.8798
896,118038.7427
897,1491411.239
898,203147.2566
899,58487.44186
900,388682.4779
901,766219.2505
902,680130.0242
903,191787.4812
904,872758.4117
905,346080.5796
906,280051.6749
907,174932.1096
908,212330.9452
909,1269462.859
910,344008.202
911,647326.7604
912,584150.0846
913,1243927.311
914,294848.562
915,312063.6747
916,705198.0982
917,662301.143
918,272892.6279
919,342854.644
920,564975.0601
921,673228.49
922,353976.758
923,488094.1676
924,349041.5118
925,497829.2487
926,557083.4756
927,641198.2236
928,474523.5669
929,732338.2569
930,684932.5364
931,370042.1411
932,477394.2128
933,1186005.114
934,310702.9743
935,538910.2137
936,592228.0015
937,923966.7469
938,280818.8038
939,703539.8
940,507918.5772
941,378938.4496
942,584107.8383
943,1047768.017
944,1141927.812
945,151217.2802
946,442463.1377
947,784380.8606
948,310285.7516
949,612207.1838
950,534166.9748
951,858988.2341
952,273003.6322
953,209555.61
954,738167.6849
955,97618.50537
956,629665.0699
957,732397.406
958,419237.85
959,699299.7072
960,663091.7292
961,841365.5282
962,1143332.962
963,635198.568
964,229314.9054
965,569091.9398
966,415023.2163
967,354274.9106
968,705289.6602
969,515116.1803
970,876616.8885
971,598009.329
972,680760.2155
973,666219.4256
974,296055.6199
975,497158.7292
976,521815.8906
977,431952.442
978,706681.9926
979,344461.2276
980,745020.9891
981,518815.0038
982,262957.6095
983,681820.4927
984,375029.8129
985,281445.4295
986,958177.5006
987,456200.508
988,654161.888
989,444250.1336
990,482952.1406
991,802698.1221
992,267879.4844
993,440909.4361
994,646232.8583
995,595417.2641
996,860214.8451
997,591208.394
998,495081.9948
999,676437.3636
1000,384844.2144
1001,677955.9942
1002,223929.4606
1003,678895.5764
1004,299158.0977
1005,710805.2658
1006,380595.1932
1007,737904.7163
1008,628396.6767
1009,1134651.858
1010,342316.4518
1011,461970.4406
1012,693167.0204
1013,1093931.405
1014,301524.2098
1015,372814.4957
1016,925706.8458
1017,413384.3285
1018,548320.0834
1019,748975.5869
1020,354473.3827
1021,622805.5035
1022,338577.0957
1023,418816.1936
1024,443781.1699
1025,605155.8301
1026,1072433.891
1027,596248.3845
1028,805018.7394
1029,386144.2411
1030,661150.601
1031,291831.728
1032,726086.4906
1033,169256.9738
1034,220545.2304
1035,231476.0089
1036,223574.2441
1037,592727.1236
1038,317230.0121
1039,352669.9831
1040,525245.4611
1041,903916.2946
1042,423535.4295
1043,423680.2706
1044,601726.2802
1045,472553.851
1046,796848.6404
1047,597425.0423
1048,1137215.391
1049,143155.4019
1050,902471.9775
1051,445251.5609
1052,415251.2152
1053,377421.5215
1054,140679.3443
1055,408016.7063
1056,394683.0365
1057,72240.27405
1058,662085.5823
1059,441285.2151
1060,-11807.56642
1061,301259.3363
1062,958175.1009
1063,675511.1151
1064,244369.097
1065,449742.2539
1066,312892.5758
1067,492552.124
1068,551194.5062
1069,944265.5114
1070,1188987.036
1071,674889.3135
1072,253593.4989
1073,1029882.349
1074,551341.8213
1075,636454.2513
1076,514262.8549
1077,563192.011
1078,495008.0494
1079,505494.6678
1080,164687.4567
1081,318924.409
1082,541985.6769
1083,467995.0709
1084,86472.37209
1085,462878.6972
1086,535539.7202
1087,845028.6587
1088,809009.0226
1089,772564.2564
1090,679851.8078
1091,384121.2925
1092,525230.4372
1093,13358.75661
1094,258200.5109
1095,480673.0594
1096,372169.9017
1097,1398270.627
1098,428369.9847
1099,532399.3076
1100,460458.7957
1101,565996.8942
1102,193899.7708
1103,541352.3823
1104,440175.5519
1105,748626.454
1106,679476.6857
1107,1042213.248
1108,475365.9539
1109,416912.4144
1110,681639.893
1111,315141.1199
1112,397267.2775
1113,1227274.354
1114,567052.9134
1115,979680.8223
1116,357491.5724
1117,704040.1976
1118,355247.6626
1119,1467287.427
1120,207376.7993
1121,374846.9046
1122,535060.7932
1123,319512.3143
1124,486685.8779
1125,572042.255
1126,571136.6577
1127,788326.7244
1128,250859.7582
1129,356425.8054
1130,563099.4247
1131,342320.7645
1132,299390.1936
1133,692235.1774
1134,512319.0053
1135,485127.2664
1136,203182.8122
1137,76772.69513
1138,862026.9909
1139,123901.8
1140,833654.6435
1141,433785.8074
1142,316833.2638
1143,625184.2009
1144,502940.8044
1145,587752.5351
1146,403688.6443
1147,494525.3409
1148,330717.4642
1149,715517.2377
1150,616864.5134
1151,631904.6322
1152,1332133.391
1153,555919.9829
1154,421390.5579
1155,249681.1054
1156,776056.1995
1157,347852.5342
1158,445515.3685
1159,432264.5161
1160,605224.8754
1161,674834.8737
1162,860703.8136
1163,774844.2793
1164,294668.7101
1165,526328.8901
1166,337874.692
1167,996640.1704
1168,483208.2558
1169,888656.023
1170,718094.4657
1171,330059.263
1172,514161.5513
1173,589431.7779
1174,669640.0538
1175,253677.6675
1176,1461096.258
1177,331682.8898
1178,1324731.271
1179,562037.4485
1180,450438.8662
1181,548130.0829
1182,786412.4488
1183,762271.362
1184,580334.1383
1185,436448.8925
1186,454445.2285
1187,335163.1125
1188,304866.1857
1189,951990.9481
1190,783383.8082
1191,331697.7268
1192,1243212.424
1193,1173941.212
1194,449400.3627
1195,699480.3549
1196,613298.9318
1197,560436.2174
1198,802945.103
1199,670593.2884
1200,214229.9143
1201,1039430.455
1202,1149027.08
1203,284386.4592
1204,251301.1685
1205,367911.3499
1206,472305.2732
1207,248350.9747
1208,497834.3377
1209,393817.8194
1210,461695.9311
1211,486983.4851
1212,290983.4692
1213,552080.2165
1214,543452.5661
1215,501703.4461
1216,313532.8195
1217,480799.474
1218,256496.8556
1219,198108.2473
1220,1117330.07
1221,585942.825
1222,435733.2526
1223,364368.8723
1224,490117.2641
1225,813191.3799
1226,263558.599
1227,782554.9711
1228,690573.2817
1229,436642.521
1230,380360.7446
1231,233913.1539
1232,991132.5941
1233,622006.1482
1234,303006.2777
1235,688161.0351
1236,279087.631
1237,625315.383
1238,412817.1168
1239,375749.6867
1240,377959.8346
1241,462737.2245
1242,432584.6087
1243,485798.5322
1244,684398.8766
1245,356174.3724
1246,774133.7847
1247,190664.8619
1248,362384.5333
1249,571781.0536
1250,293834.413
1251,374519.8748
1252,515554.8803
1253,977889.2066
1254,444616.3624
1255,370170.0074
1256,431750.8943
1257,470626.1405
1258,550651.6741
1259,372096.6234
1260,418766.8671
1261,482115.7455
1262,768233.8002
1263,942592.1571
1264,278553.0505
1265,569316.2048
1266,151577.295
1267,316283.8852
1268,329925.9017
1269,301993.3169
1270,357675.9833
1271,392531.1592
1272,1483030.632
1273,337214.0942
1274,461455.9275
1275,533196.1417
1276,220661.2455
1277,395668.1571
1278,398194.5687
1279,548624.3457
1280,427821.2724
1281,411709.4883
1282,342114.1057
1283,193382.5897
1284,393963.275
1285,464691.0895
1286,472560.7281
1287,213903.0648
1288,459554.1566
1289,627713.5037
1290,631026.2931
1291,779986.9205
1292,835056.2333
1293,621501.8001
1294,508211.3962
1295,772760.9184
1296,445366.95
1297,374624.8871
1298,429084.878
1299,339583.4
1300,870981.6301
1301,370496.916
1302,716028.339
1303,222842.1157
1304,170939.734
1305,313361.4289
1306,1114484.583
1307,1125706.423
1308,87035.10117
1309,450828.2182
1310,979944.7775
1311,632229.5171
1312,353824.4869
1313,-73474.54835
1314,682076.555
1315,941231.2996
1316,870770.7955
1317,246777.7116
1318,554304.7406
1319,406280.2963
1320,838222.1185
1321,345849.1789
1322,398934.6856
1323,421140.4691
1324,-26727.33523
1325,407562.5192
1326,601894.0209
1327,141885.8321
1328,526089.0308
1329,884884.4673
1330,451467.4336
1331,103226.9015
1332,281396.8418
1333,863394.3748
1334,575091.9835
1335,940668.9384
1336,795250.1731
1337,915825.9473
1338,1014907.425
1339,314665.0076
1340,263558.599
1341,468755.0385
1342,362362.3826
1343,305787.0869
1344,480392.3097
1345,402236.4859
1346,554673.9462
1347,795822.1721
1348,342316.8337
1349,731541.5438
1350,726270.6927
1351,488862.8264
1352,1051013.915
1353,489397.1182
1354,302368.5389
1355,260504.5108
1356,271444.5107
1357,333882.5587
1358,547257.6307
1359,680268.7348
1360,419443.4453
1361,779829.243
1362,499925.4497
1363,557194.72
1364,375275.9624
1365,571153.853
1366,930911.9742
1367,343016.2956
1368,365895.6832
1369,823822.3113
1370,868953.4734
1371,639460.1391
1372,516449.0521
1373,457806.9354
1374,680278.471
1375,335359.1052
1376,434139.6557
1377,701991.911
1378,798738.1884
1379,659150.6991
1380,946502.188
1381,594047.3052
1382,444301.4248
1383,618937.8324
1384,-54601.83364
1385,637920.543
1386,427471.9123
1387,624374.3467
1388,687497.073
1389,240118.3995
1390,108964.8488
1391,493439.2497
1392,455021.4574
1393,375903.0774
1394,416124.7222
1395,1205844.665
1396,305503.092
1397,683075.3463
1398,731183.104
1399,567368.0286
1400,1085831.444
1401,340761.3945
1402,787853.3429
1403,560350.7796
1404,950414.3474
1405,421219.8958
1406,279834.991
1407,390290.85
1408,888765.9458
1409,392109.5821
1410,298089.4204
1411,226251.5535
1412,703443.078
1413,473620.0128
1414,594625.4634
1415,356863.4212
1416,619614.881
1417,422682.9857
1418,1006279.975
1419,659001.9917
1420,705636.0507
1421,488351.6417
1422,327951.793
1423,486027.6996
1424,367023.0616
1425,243528.5587
1426,811053.7836
1427,703231.3865
1428,545556.3061
1429,1193950.449
1430,335948.3657
1431,358406.3854
1432,800863.3016
1433,502274.5545
1434,273471.71
1435,510269.6458
1436,890398.6388
1437,522369.9391
1438,656969.4102
1439,407563.2002
1440,613408.13
1441,289148.2237
1442,288636.1282
1443,554394.6657
1444,344141.5173
1445,1048020.948
1446,159000.4887
1447,491539.9723
1448,378840.2312
1449,409960.0353
1450,306801.5331
1451,456884.6978
1452,460131.2574
1453,233747.2316
1454,304687.6516
1455,529717.6301
1456,573366.3743
1457,255678.2828
1458,766288.416
1459,340124.3728
1460,342161.1621
1461,590557.5866
1462,416650.9789
1463,269057.215
1464,410763.442
1465,276502.1227
1466,398790.2719
1467,430361.1731
1468,495190.3076
1469,486283.855
1470,195790.8439
1471,365084.3411
1472,232214.7362
1473,842432.0696
1474,407251.1771
1475,859378.9321
1476,470364.469
1477,759567.7446
1478,715665.0585
1479,745074.4266
1480,272398.4563
1481,485091.7758
1482,553784.8172
1483,442111.3931
1484,1026347.867
1485,979070.6191
1486,1066620.65
1487,837135.2316
1488,355472.8321
1489,850667.3619
1490,386095.3319
1491,818716.4778
1492,407107.0582
1493,526215.9775
1494,877912.5915
1495,298675.9944
1496,458847.7578
1497,254643.6738
1498,331064.2901
1499,365242.2819
1500,770665.6022
1501,305977.2351
1502,1273853.848
1503,915618.6211
1504,426028.3769
1505,345817.7892
1506,752076.7951
1507,707990.4907
1508,478780.583
1509,275222.8747
1510,335383.0574
1511,530218.9225
1512,460926.3914
1513,108120.4701
1514,528849.1596
1515,306447.9355
1516,904976.1544
1517,446436.0442
1518,721747.1547
1519,748121.0881
1520,1026807.912
1521,672802.1635
1522,385475.1013
1523,370547.4928
1524,343897.6713
1525,605910.8299
1526,267706.326
1527,953283.4271
1528,680106.6291
1529,1042289.352
1530,451415.7817
1531,632946.0941
1532,310838.2622
1533,1319435.799
1534,677943.7718
1535,391410.9266
1536,398420.8066
1537,300255.6791
1538,1025167.167
1539,584106.4667
1540,309016.7036
1541,838082.0198
1542,320662.7815
1543,1620312.462
1544,1405393.642
1545,317640.7618
1546,598444.9583
1547,887823.98
1548,896420.3225
1549,713185.3326
1550,376592.9693
1551,377036.791
1552,1299641.86
1553,1224705.834
1554,1370529.55
1555,400236.1902
1556,491043.5336
1557,207885.434
1558,356476.5886
1559,482565.0064
1560,254769.9904
1561,569687.0909
1562,420721.4168
1563,1133123.478
1564,361978.2126
1565,151420.4523
1566,1045554.631
1567,396577.6425
1568,293429.4167
1569,528627.9397
1570,396817.8348
1571,605456.7623
1572,572698.3805
1573,481188.1663
1574,693183.3939
1575,953321.8068
1576,136176.6459
1577,86007.53601
1578,727461.7488
1579,2173204.314
1580,193692.7957
1581,328553.2141
1582,863272.6683
1583,550730.1517
1584,871262.8033
1585,745410.6343
1586,797419.6798
1587,726977.176
1588,1152646.619
1589,352619.5834
1590,423343.9043
1591,653138.5952
1592,962463.2909
1593,328386.9965
1594,929866.9509
1595,458954.9135
1596,695574.0437
1597,416892.6822
1598,743032.7668
1599,598949.9359
1600,1087699.875
1601,502578.4372
1602,364343.4596
1603,609976.8151
1604,390588.8009
1605,323031.4148
1606,1128757.686
1607,583373.8927
1608,523930.569
1609,599978.4696
1610,372858.7105
1611,632643.3117
1612,683141.7445
1613,504747.9511
1614,317471.0113
1615,710550.2682
1616,299758.2597
1617,431159.3567
1618,597284.4063
1619,396556.1696
1620,724477.2241
1621,365627.2578
1622,576388.4306
1623,395857.0037
1624,599959.7286
1625,402146.7915
1626,304001.114
1627,418356.6086
1628,567089.6204
1629,295569.6767
1630,376488.623
1631,258113.4463
1632,-162000.0325
1633,589212.9685
1634,447357.384
1635,286897.3976
1636,461563.8616
1637,312496.7987
1638,749256.4825
1639,619967.4127
1640,556337.5102
1641,683494.7788
1642,562176.836
1643,120098.5638
1644,546670.494
1645,1150264.039
1646,439724.4519
1647,353517.0492
1648,994602.4436
1649,674287.8717
1650,1172818.311
1651,776139.2024
1652,926968.1474
1653,406438.6648
1654,925545.2268
1655,470347.4344
1656,546925.2959
1657,1108767.649
1658,566538.6736
1659,458026.7158
1660,325038.4117
1661,728337.3144
1662,444201.4972
1663,815736.6243
1664,456111.1653
1665,622206.6952
1666,708269.5845
1667,387652.3341
1668,377774.3953
1669,484325.6739
1670,542241.6512
1671,363970.2957
1672,564762.0395
1673,1484178.225
1674,-33796.79547
1675,770378.7833
1676,365903.9856
1677,732438.417
1678,365893.618
1679,732455.8359
1680,361570.1009
1681,549885.9601
1682,811363.8495
1683,817451.3271
